Flight SatisfactionID,accm_txn_complete_time
12438,5/19/2022 7:25
12439,5/19/2022 9:09
12440,5/19/2022 19:30
12441,5/18/2022 23:06
12442,5/19/2022 19:29
12443,5/19/2022 19:30
12444,5/18/2022 15:46
12445,5/20/2022 2:11
12446,5/19/2022 3:23
12447,5/20/2022 0:40
12448,5/18/2022 13:00
12449,5/19/2022 5:08
12450,5/19/2022 13:49
12451,5/19/2022 22:05
12452,5/19/2022 9:38
12453,5/19/2022 6:33
12454,5/19/2022 0:43
12455,5/20/2022 11:21
12456,5/20/2022 1:26
12457,5/18/2022 15:05
12458,5/20/2022 6:12
12459,5/19/2022 17:33
12460,5/20/2022 4:09
12461,5/19/2022 8:24
12462,5/20/2022 0:50
12463,5/20/2022 11:58
12464,5/18/2022 13:53
12465,5/18/2022 23:21
12466,5/19/2022 23:08
12467,5/18/2022 16:53
12468,5/18/2022 19:47
12469,5/20/2022 7:08
12470,5/19/2022 12:19
12471,5/20/2022 0:22
12472,5/18/2022 23:41
12473,5/19/2022 10:19
12474,5/19/2022 13:23
12475,5/20/2022 0:10
12476,5/19/2022 2:03
12477,5/19/2022 3:25
12478,5/19/2022 14:34
12479,5/19/2022 16:40
12480,5/19/2022 1:41
12481,5/18/2022 15:40
12482,5/19/2022 14:07
12483,5/19/2022 21:29
12484,5/19/2022 4:01
12485,5/20/2022 1:19
12486,5/19/2022 17:32
12487,5/18/2022 18:38
12488,5/20/2022 11:19
12489,5/19/2022 12:38
12490,5/19/2022 5:44
12491,5/19/2022 2:38
12492,5/20/2022 6:50
12493,5/20/2022 2:31
12494,5/20/2022 2:20
12495,5/19/2022 12:54
12496,5/18/2022 12:54
12497,5/20/2022 9:29
12498,5/20/2022 4:04
12499,5/19/2022 13:41
12500,5/19/2022 9:40
12501,5/20/2022 8:39
12502,5/20/2022 11:47
12503,5/19/2022 11:27
12504,5/19/2022 5:57
12505,5/20/2022 2:01
12506,5/19/2022 17:14
12507,5/19/2022 20:18
12508,5/19/2022 0:46
12509,5/18/2022 21:27
12510,5/19/2022 9:09
12511,5/20/2022 6:32
12512,5/20/2022 6:12
12513,5/20/2022 6:24
12514,5/18/2022 12:44
12515,5/18/2022 20:10
12516,5/20/2022 3:34
12517,5/19/2022 20:36
12518,5/20/2022 7:26
12519,5/20/2022 0:16
12520,5/20/2022 8:06
12521,5/19/2022 10:33
12522,5/18/2022 16:53
12523,5/20/2022 1:41
12524,5/18/2022 16:00
12525,5/20/2022 7:57
12526,5/19/2022 0:43
12527,5/19/2022 22:52
12528,5/19/2022 22:29
12529,5/18/2022 15:45
12530,5/18/2022 14:36
12531,5/18/2022 13:36
12532,5/20/2022 5:49
12533,5/20/2022 10:18
12534,5/20/2022 0:27
12535,5/19/2022 20:09
12536,5/19/2022 13:52
12537,5/18/2022 22:28
12538,5/20/2022 10:46
12539,5/19/2022 4:49
12540,5/19/2022 9:21
12541,5/19/2022 20:50
12542,5/18/2022 22:39
12543,5/18/2022 15:08
12544,5/18/2022 13:01
12545,5/20/2022 10:16
12546,5/19/2022 0:14
12547,5/19/2022 4:41
12548,5/19/2022 11:53
12549,5/19/2022 17:24
12550,5/20/2022 10:13
12551,5/18/2022 21:22
12552,5/18/2022 17:32
12553,5/19/2022 8:38
12554,5/20/2022 10:10
12555,5/19/2022 20:39
12556,5/18/2022 14:20
12557,5/20/2022 4:24
12558,5/19/2022 6:28
12559,5/19/2022 18:22
12560,5/18/2022 12:14
12561,5/19/2022 13:01
12562,5/20/2022 10:18
12563,5/18/2022 17:19
12564,5/20/2022 8:15
12565,5/18/2022 22:38
12566,5/20/2022 3:46
12567,5/19/2022 10:36
12568,5/20/2022 3:11
12569,5/19/2022 16:27
12570,5/18/2022 13:10
12571,5/18/2022 14:38
12572,5/19/2022 22:08
12573,5/18/2022 20:31
12574,5/19/2022 21:53
12575,5/18/2022 18:58
12576,5/18/2022 15:47
12577,5/19/2022 19:02
12578,5/20/2022 5:40
12579,5/18/2022 22:15
12580,5/18/2022 14:34
12581,5/19/2022 16:28
12582,5/19/2022 7:21
12583,5/19/2022 6:36
12584,5/18/2022 19:01
12585,5/19/2022 14:32
12586,5/19/2022 19:39
12587,5/18/2022 18:10
12588,5/19/2022 12:37
12589,5/19/2022 7:10
12590,5/19/2022 14:58
12591,5/19/2022 2:35
12592,5/18/2022 16:49
12593,5/18/2022 14:21
12594,5/18/2022 18:44
12595,5/20/2022 3:57
12596,5/19/2022 7:56
12597,5/18/2022 23:51
12598,5/20/2022 5:00
12599,5/20/2022 8:33
12600,5/20/2022 0:50
12601,5/20/2022 10:55
12602,5/18/2022 13:57
12603,5/19/2022 13:31
12604,5/18/2022 21:41
12605,5/18/2022 22:55
12606,5/20/2022 11:17
12607,5/19/2022 12:07
12608,5/19/2022 10:38
12609,5/19/2022 4:52
12610,5/19/2022 21:45
12611,5/19/2022 10:03
12612,5/19/2022 19:14
12613,5/19/2022 4:00
12614,5/19/2022 14:25
12615,5/20/2022 10:55
12616,5/19/2022 7:54
12617,5/20/2022 5:26
12618,5/19/2022 17:47
12619,5/19/2022 20:56
12620,5/20/2022 0:48
12621,5/20/2022 3:39
12622,5/20/2022 6:52
12623,5/19/2022 9:17
12624,5/19/2022 2:34
12625,5/20/2022 10:59
12626,5/18/2022 15:07
12627,5/18/2022 21:55
12628,5/18/2022 16:01
12629,5/20/2022 11:19
12630,5/19/2022 23:00
12631,5/20/2022 6:37
12632,5/18/2022 12:33
12633,5/20/2022 9:03
12634,5/18/2022 21:47
12635,5/18/2022 14:40
12636,5/18/2022 14:17
12637,5/20/2022 4:30
12638,5/18/2022 21:05
12639,5/19/2022 4:34
12640,5/20/2022 5:56
12641,5/19/2022 22:48
12642,5/20/2022 8:43
12643,5/20/2022 3:08
12644,5/20/2022 3:56
12645,5/18/2022 22:39
12646,5/19/2022 12:58
12647,5/19/2022 13:53
12648,5/19/2022 0:27
12649,5/19/2022 4:11
12650,5/18/2022 15:52
12651,5/20/2022 2:45
12652,5/20/2022 11:58
12653,5/19/2022 17:41
12654,5/18/2022 12:39
12655,5/18/2022 14:02
12656,5/20/2022 10:34
12657,5/18/2022 23:02
12658,5/19/2022 4:45
12659,5/19/2022 1:51
12660,5/18/2022 19:38
12661,5/19/2022 9:00
12662,5/19/2022 15:04
12663,5/18/2022 13:22
12664,5/19/2022 2:28
12665,5/19/2022 6:30
12666,5/20/2022 5:20
12667,5/19/2022 19:09
12668,5/20/2022 8:12
12669,5/20/2022 11:12
12670,5/19/2022 20:17
12671,5/19/2022 21:50
12672,5/18/2022 13:58
12673,5/19/2022 23:39
12674,5/19/2022 7:46
12675,5/18/2022 17:00
12676,5/20/2022 2:50
12677,5/20/2022 3:59
12678,5/19/2022 11:03
12679,5/19/2022 7:28
12680,5/18/2022 13:30
12681,5/19/2022 3:31
12682,5/18/2022 20:38
12683,5/18/2022 17:48
12684,5/19/2022 21:36
12685,5/20/2022 10:19
12686,5/19/2022 8:38
12687,5/19/2022 7:39
12688,5/18/2022 17:58
12689,5/19/2022 1:12
12690,5/19/2022 8:28
12691,5/19/2022 19:06
12692,5/19/2022 0:40
12693,5/19/2022 14:37
12694,5/19/2022 17:33
12695,5/18/2022 12:20
12696,5/20/2022 6:45
12697,5/18/2022 16:14
12698,5/19/2022 6:56
12699,5/20/2022 10:25
12700,5/18/2022 22:36
12701,5/20/2022 3:26
12702,5/19/2022 8:24
12703,5/19/2022 21:09
12704,5/20/2022 1:46
12705,5/19/2022 15:30
12706,5/18/2022 19:11
12707,5/18/2022 12:00
12708,5/19/2022 21:21
12709,5/19/2022 16:44
12710,5/20/2022 6:19
12711,5/20/2022 1:55
12712,5/18/2022 15:38
12713,5/19/2022 17:09
12714,5/18/2022 19:02
12715,5/19/2022 20:43
12716,5/19/2022 0:50
12717,5/18/2022 14:15
12718,5/18/2022 21:36
12719,5/19/2022 9:54
12720,5/19/2022 2:19
12721,5/19/2022 23:19
12722,5/19/2022 2:42
12723,5/19/2022 19:41
12724,5/20/2022 1:16
12725,5/19/2022 21:00
12726,5/20/2022 6:11
12727,5/18/2022 20:03
12728,5/18/2022 23:55
12729,5/19/2022 20:25
12730,5/19/2022 16:27
12731,5/20/2022 0:54
12732,5/18/2022 21:35
12733,5/20/2022 11:18
12734,5/19/2022 8:41
12735,5/20/2022 1:07
12736,5/19/2022 21:10
12737,5/19/2022 14:53
12738,5/19/2022 20:49
12739,5/19/2022 9:24
12740,5/19/2022 3:29
12741,5/20/2022 7:10
12742,5/19/2022 21:26
12743,5/19/2022 11:40
12744,5/20/2022 5:53
12745,5/19/2022 13:21
12746,5/20/2022 3:42
12747,5/20/2022 0:16
12748,5/19/2022 16:14
12749,5/18/2022 18:49
12750,5/20/2022 4:54
12751,5/19/2022 18:39
12752,5/19/2022 18:49
12753,5/18/2022 14:43
12754,5/19/2022 3:49
12755,5/19/2022 7:51
12756,5/20/2022 9:03
12757,5/20/2022 5:09
12758,5/19/2022 2:31
12759,5/18/2022 21:09
12760,5/19/2022 18:47
12761,5/19/2022 16:49
12762,5/19/2022 4:26
12763,5/19/2022 17:54
12764,5/20/2022 1:44
12765,5/18/2022 18:51
12766,5/19/2022 14:43
12767,5/19/2022 2:41
12768,5/19/2022 12:29
12769,5/18/2022 19:07
12770,5/19/2022 22:23
12771,5/18/2022 14:31
12772,5/20/2022 3:02
12773,5/19/2022 1:16
12774,5/18/2022 22:10
12775,5/19/2022 3:03
12776,5/19/2022 9:50
12777,5/19/2022 3:32
12778,5/18/2022 15:04
12779,5/20/2022 9:45
12780,5/19/2022 17:06
12781,5/19/2022 6:23
12782,5/19/2022 9:12
12783,5/18/2022 19:50
12784,5/19/2022 2:40
12785,5/20/2022 5:46
12786,5/19/2022 22:09
12787,5/19/2022 6:24
12788,5/19/2022 12:40
12789,5/19/2022 12:56
12790,5/19/2022 14:25
12791,5/19/2022 16:57
12792,5/20/2022 7:16
12793,5/20/2022 1:55
12794,5/19/2022 9:47
12795,5/19/2022 18:30
12796,5/19/2022 14:28
12797,5/18/2022 15:07
12798,5/18/2022 14:11
12799,5/20/2022 10:19
12800,5/18/2022 17:18
12801,5/20/2022 9:49
12802,5/19/2022 19:00
12803,5/20/2022 9:07
12804,5/20/2022 0:23
12805,5/18/2022 20:21
12806,5/18/2022 22:26
12807,5/18/2022 16:26
12808,5/19/2022 22:48
12809,5/18/2022 19:49
12810,5/19/2022 22:10
12811,5/18/2022 17:27
12812,5/20/2022 9:30
12813,5/19/2022 7:45
12814,5/19/2022 17:32
12815,5/18/2022 21:07
12816,5/20/2022 7:19
12817,5/19/2022 17:43
12818,5/19/2022 12:19
12819,5/19/2022 13:55
12820,5/19/2022 9:42
12821,5/20/2022 4:43
12822,5/19/2022 18:31
12823,5/19/2022 9:08
12824,5/19/2022 21:41
12825,5/19/2022 13:29
12826,5/20/2022 3:15
12827,5/20/2022 1:49
12828,5/18/2022 21:08
12829,5/20/2022 11:27
12830,5/19/2022 18:05
12831,5/19/2022 6:39
12832,5/19/2022 12:35
12833,5/19/2022 1:11
12834,5/19/2022 1:51
12835,5/18/2022 16:23
12836,5/20/2022 3:48
12837,5/18/2022 23:00
12838,5/20/2022 2:43
12839,5/19/2022 7:09
12840,5/18/2022 17:44
12841,5/18/2022 16:17
12842,5/18/2022 13:52
12843,5/20/2022 2:59
12844,5/20/2022 9:17
12845,5/19/2022 12:14
12846,5/20/2022 1:30
12847,5/19/2022 23:25
12848,5/19/2022 0:49
12849,5/19/2022 14:52
12850,5/19/2022 15:13
12851,5/20/2022 9:07
12852,5/19/2022 10:52
12853,5/18/2022 13:16
12854,5/20/2022 5:58
12855,5/19/2022 11:32
12856,5/19/2022 10:51
12857,5/20/2022 11:56
12858,5/20/2022 8:56
12859,5/19/2022 13:22
12860,5/19/2022 4:09
12861,5/20/2022 5:00
12862,5/19/2022 23:45
12863,5/19/2022 13:08
12864,5/19/2022 7:15
12865,5/20/2022 6:38
12866,5/20/2022 1:51
12867,5/20/2022 9:39
12868,5/19/2022 5:21
12869,5/19/2022 20:08
12870,5/19/2022 9:23
12871,5/19/2022 2:45
12872,5/20/2022 2:56
12873,5/18/2022 18:33
12874,5/19/2022 22:57
12875,5/19/2022 1:18
12876,5/19/2022 2:43
12877,5/19/2022 21:56
12878,5/18/2022 22:33
12879,5/20/2022 5:41
12880,5/18/2022 12:11
12881,5/20/2022 4:58
12882,5/18/2022 16:14
12883,5/19/2022 16:56
12884,5/18/2022 22:48
12885,5/18/2022 16:23
12886,5/18/2022 20:16
12887,5/19/2022 10:36
12888,5/18/2022 18:59
12889,5/19/2022 0:40
12890,5/20/2022 7:23
12891,5/18/2022 18:39
12892,5/19/2022 4:21
12893,5/18/2022 18:13
12894,5/19/2022 16:05
12895,5/18/2022 14:42
12896,5/20/2022 5:47
12897,5/19/2022 4:58
12898,5/18/2022 13:31
12899,5/19/2022 16:23
12900,5/20/2022 3:06
12901,5/20/2022 0:34
12902,5/18/2022 13:12
12903,5/18/2022 12:58
12904,5/18/2022 21:05
12905,5/19/2022 3:48
12906,5/19/2022 22:36
12907,5/18/2022 14:54
12908,5/19/2022 19:05
12909,5/20/2022 10:54
12910,5/18/2022 21:23
12911,5/19/2022 3:27
12912,5/18/2022 17:59
12913,5/19/2022 4:59
12914,5/18/2022 16:17
12915,5/20/2022 2:35
12916,5/19/2022 20:05
12917,5/18/2022 21:09
12918,5/19/2022 5:56
12919,5/19/2022 8:41
12920,5/19/2022 16:32
12921,5/18/2022 22:51
12922,5/19/2022 15:07
12923,5/18/2022 18:47
12924,5/20/2022 6:01
12925,5/19/2022 11:18
12926,5/19/2022 2:02
12927,5/18/2022 13:55
12928,5/19/2022 10:50
12929,5/18/2022 12:00
12930,5/19/2022 8:11
12931,5/20/2022 10:14
12932,5/20/2022 0:22
12933,5/19/2022 20:02
12934,5/19/2022 23:36
12935,5/20/2022 3:38
12936,5/20/2022 8:20
12937,5/18/2022 16:14
12938,5/19/2022 8:01
12939,5/19/2022 23:20
12940,5/20/2022 6:09
12941,5/19/2022 23:52
12942,5/19/2022 20:08
12943,5/20/2022 3:24
12944,5/19/2022 13:49
12945,5/19/2022 2:04
12946,5/18/2022 21:15
12947,5/19/2022 23:40
12948,5/20/2022 0:39
12949,5/20/2022 1:55
12950,5/18/2022 20:18
12951,5/19/2022 0:20
12952,5/18/2022 22:14
12953,5/19/2022 19:53
12954,5/19/2022 16:59
12955,5/19/2022 1:25
12956,5/20/2022 11:21
12957,5/18/2022 20:01
12958,5/19/2022 0:27
12959,5/19/2022 18:24
12960,5/20/2022 2:07
12961,5/19/2022 16:07
12962,5/19/2022 20:21
12963,5/20/2022 0:42
12964,5/19/2022 8:14
12965,5/19/2022 19:30
12966,5/19/2022 4:15
12967,5/19/2022 21:22
12968,5/20/2022 6:33
12969,5/20/2022 4:13
12970,5/20/2022 11:18
12971,5/20/2022 2:34
12972,5/20/2022 7:35
12973,5/19/2022 23:27
12974,5/20/2022 4:18
12975,5/19/2022 20:25
12976,5/19/2022 9:44
12977,5/20/2022 1:31
12978,5/19/2022 8:09
12979,5/18/2022 19:35
12980,5/18/2022 15:31
12981,5/20/2022 2:44
12982,5/18/2022 21:44
12983,5/20/2022 7:48
12984,5/19/2022 17:26
12985,5/20/2022 10:37
12986,5/19/2022 17:18
12987,5/20/2022 9:09
12988,5/20/2022 3:45
12989,5/19/2022 22:11
12990,5/20/2022 1:25
12991,5/19/2022 22:43
12992,5/19/2022 15:21
12993,5/20/2022 1:29
12994,5/18/2022 18:41
12995,5/18/2022 18:36
12996,5/18/2022 22:55
12997,5/19/2022 19:08
12998,5/19/2022 17:18
12999,5/19/2022 3:59
13000,5/19/2022 18:17
13001,5/19/2022 12:46
13002,5/18/2022 13:29
13003,5/18/2022 13:14
13004,5/20/2022 5:11
13005,5/18/2022 21:47
13006,5/18/2022 22:52
13007,5/20/2022 4:12
13008,5/19/2022 19:02
13009,5/18/2022 16:04
13010,5/19/2022 4:05
13011,5/20/2022 3:48
13012,5/19/2022 15:03
13013,5/18/2022 16:06
13014,5/19/2022 20:40
13015,5/18/2022 16:40
13016,5/18/2022 15:13
13017,5/20/2022 7:21
13018,5/19/2022 0:13
13019,5/19/2022 19:49
13020,5/19/2022 18:31
13021,5/19/2022 3:51
13022,5/19/2022 21:18
13023,5/18/2022 13:08
13024,5/18/2022 15:57
13025,5/18/2022 19:27
13026,5/19/2022 11:49
13027,5/19/2022 0:38
13028,5/19/2022 15:48
13029,5/20/2022 5:14
13030,5/19/2022 3:34
13031,5/19/2022 14:47
13032,5/18/2022 19:33
13033,5/19/2022 18:10
13034,5/18/2022 21:45
13035,5/19/2022 18:54
13036,5/19/2022 18:22
13037,5/19/2022 16:18
13038,5/20/2022 5:57
13039,5/19/2022 21:53
13040,5/18/2022 21:52
13041,5/20/2022 7:57
13042,5/19/2022 5:49
13043,5/20/2022 0:05
13044,5/19/2022 18:30
13045,5/19/2022 11:54
13046,5/20/2022 10:43
13047,5/19/2022 17:41
13048,5/19/2022 14:59
13049,5/18/2022 14:30
13050,5/19/2022 18:55
13051,5/19/2022 5:52
13052,5/19/2022 1:12
13053,5/20/2022 0:17
13054,5/19/2022 4:03
13055,5/18/2022 19:48
13056,5/19/2022 17:40
13057,5/19/2022 0:12
13058,5/19/2022 17:35
13059,5/18/2022 23:03
13060,5/19/2022 18:33
13061,5/19/2022 19:57
13062,5/19/2022 13:36
13063,5/20/2022 7:36
13064,5/20/2022 4:20
13065,5/19/2022 18:12
13066,5/19/2022 0:57
13067,5/19/2022 17:35
13068,5/19/2022 18:58
13069,5/19/2022 18:54
13070,5/19/2022 2:59
13071,5/19/2022 12:39
13072,5/19/2022 18:55
13073,5/19/2022 19:50
13074,5/19/2022 12:09
13075,5/19/2022 15:18
13076,5/18/2022 13:00
13077,5/19/2022 10:15
13078,5/19/2022 8:49
13079,5/19/2022 23:35
13080,5/19/2022 1:41
13081,5/19/2022 20:57
13082,5/19/2022 22:04
13083,5/18/2022 13:31
13084,5/19/2022 17:32
13085,5/19/2022 10:52
13086,5/19/2022 13:20
13087,5/18/2022 17:28
13088,5/19/2022 19:13
13089,5/19/2022 14:12
13090,5/20/2022 9:28
13091,5/19/2022 13:52
13092,5/19/2022 9:57
13093,5/18/2022 12:00
13094,5/20/2022 10:15
13095,5/19/2022 13:15
13096,5/20/2022 8:05
13097,5/18/2022 12:25
13098,5/18/2022 18:29
13099,5/19/2022 17:25
13100,5/19/2022 7:22
13101,5/18/2022 16:49
13102,5/19/2022 18:55
13103,5/20/2022 8:08
13104,5/19/2022 17:01
13105,5/20/2022 7:30
13106,5/18/2022 17:53
13107,5/20/2022 0:23
13108,5/20/2022 6:57
13109,5/19/2022 16:02
13110,5/18/2022 19:22
13111,5/19/2022 1:06
13112,5/19/2022 8:08
13113,5/19/2022 21:06
13114,5/20/2022 9:16
13115,5/19/2022 0:30
13116,5/19/2022 0:50
13117,5/19/2022 0:46
13118,5/19/2022 16:46
13119,5/19/2022 1:51
13120,5/18/2022 22:42
13121,5/19/2022 19:43
13122,5/20/2022 10:07
13123,5/18/2022 17:57
13124,5/18/2022 19:16
13125,5/19/2022 0:24
13126,5/18/2022 16:19
13127,5/18/2022 14:40
13128,5/20/2022 4:19
13129,5/20/2022 3:02
13130,5/19/2022 20:07
13131,5/18/2022 20:06
13132,5/19/2022 12:11
13133,5/19/2022 15:30
13134,5/18/2022 15:18
13135,5/20/2022 6:38
13136,5/18/2022 13:15
13137,5/19/2022 9:36
13138,5/20/2022 1:32
13139,5/19/2022 8:56
13140,5/18/2022 21:23
13141,5/20/2022 2:23
13142,5/18/2022 18:02
13143,5/20/2022 8:47
13144,5/18/2022 20:23
13145,5/19/2022 17:17
13146,5/18/2022 15:08
13147,5/19/2022 11:13
13148,5/19/2022 21:36
13149,5/20/2022 7:14
13150,5/19/2022 7:11
13151,5/19/2022 19:52
13152,5/18/2022 21:05
13153,5/19/2022 6:23
13154,5/19/2022 16:35
13155,5/19/2022 22:06
13156,5/19/2022 3:15
13157,5/20/2022 9:21
13158,5/19/2022 16:32
13159,5/19/2022 16:53
13160,5/19/2022 19:22
13161,5/19/2022 10:04
13162,5/19/2022 10:46
13163,5/18/2022 21:21
13164,5/18/2022 20:32
13165,5/19/2022 13:53
13166,5/18/2022 16:08
13167,5/18/2022 13:28
13168,5/19/2022 23:26
13169,5/19/2022 9:30
13170,5/19/2022 8:39
13171,5/20/2022 8:13
13172,5/20/2022 0:27
13173,5/19/2022 5:17
13174,5/19/2022 3:54
13175,5/20/2022 6:25
13176,5/19/2022 9:43
13177,5/18/2022 22:09
13178,5/20/2022 10:12
13179,5/20/2022 5:12
13180,5/18/2022 14:36
13181,5/19/2022 9:04
13182,5/19/2022 1:52
13183,5/20/2022 0:50
13184,5/19/2022 18:01
13185,5/19/2022 1:39
13186,5/19/2022 7:34
13187,5/18/2022 16:03
13188,5/18/2022 20:14
13189,5/19/2022 13:25
13190,5/20/2022 4:48
13191,5/20/2022 10:29
13192,5/18/2022 15:17
13193,5/20/2022 11:32
13194,5/20/2022 10:44
13195,5/19/2022 8:59
13196,5/19/2022 13:30
13197,5/19/2022 21:06
13198,5/18/2022 17:50
13199,5/19/2022 15:00
13200,5/19/2022 20:11
13201,5/19/2022 11:13
13202,5/20/2022 6:23
13203,5/19/2022 17:30
13204,5/20/2022 9:04
13205,5/20/2022 6:25
13206,5/18/2022 18:10
13207,5/19/2022 11:42
13208,5/20/2022 11:52
13209,5/18/2022 12:04
13210,5/19/2022 20:30
13211,5/19/2022 17:40
13212,5/20/2022 1:05
13213,5/18/2022 22:51
13214,5/20/2022 11:53
13215,5/19/2022 8:33
13216,5/19/2022 18:42
13217,5/20/2022 10:23
13218,5/20/2022 9:56
13219,5/18/2022 16:55
13220,5/19/2022 21:33
13221,5/19/2022 11:16
13222,5/19/2022 3:30
13223,5/20/2022 3:37
13224,5/19/2022 12:23
13225,5/19/2022 23:21
13226,5/20/2022 5:30
13227,5/19/2022 7:04
13228,5/19/2022 12:23
13229,5/19/2022 12:57
13230,5/18/2022 14:56
13231,5/19/2022 13:52
13232,5/19/2022 21:57
13233,5/19/2022 21:46
13234,5/20/2022 2:19
13235,5/18/2022 21:18
13236,5/19/2022 5:25
13237,5/19/2022 9:23
13238,5/19/2022 19:35
13239,5/19/2022 10:38
13240,5/19/2022 22:19
13241,5/19/2022 0:12
13242,5/19/2022 3:24
13243,5/20/2022 8:58
13244,5/19/2022 10:30
13245,5/19/2022 17:47
13246,5/18/2022 20:56
13247,5/19/2022 22:24
13248,5/19/2022 6:54
13249,5/18/2022 22:13
13250,5/18/2022 12:09
13251,5/18/2022 12:27
13252,5/19/2022 7:21
13253,5/20/2022 9:04
13254,5/19/2022 13:14
13255,5/18/2022 21:50
13256,5/19/2022 11:01
13257,5/20/2022 5:05
13258,5/19/2022 15:52
13259,5/19/2022 5:37
13260,5/19/2022 4:33
13261,5/20/2022 8:21
13262,5/19/2022 2:28
13263,5/19/2022 18:26
13264,5/19/2022 17:47
13265,5/19/2022 13:37
13266,5/18/2022 23:05
13267,5/20/2022 9:45
13268,5/20/2022 7:46
13269,5/18/2022 19:39
13270,5/19/2022 19:07
13271,5/19/2022 22:51
13272,5/18/2022 19:35
13273,5/18/2022 19:58
13274,5/19/2022 21:14
13275,5/18/2022 18:01
13276,5/18/2022 20:53
13277,5/19/2022 19:22
13278,5/19/2022 13:34
13279,5/20/2022 9:18
13280,5/18/2022 18:22
13281,5/18/2022 12:55
13282,5/19/2022 7:12
13283,5/20/2022 11:04
13284,5/18/2022 21:22
13285,5/19/2022 13:18
13286,5/18/2022 15:45
13287,5/20/2022 1:16
13288,5/20/2022 10:35
13289,5/19/2022 22:47
13290,5/20/2022 0:22
13291,5/18/2022 22:43
13292,5/19/2022 19:32
13293,5/20/2022 2:14
13294,5/19/2022 23:31
13295,5/18/2022 19:21
13296,5/18/2022 13:00
13297,5/19/2022 6:07
13298,5/19/2022 5:31
13299,5/20/2022 4:42
13300,5/18/2022 17:43
13301,5/20/2022 1:20
13302,5/18/2022 13:12
13303,5/20/2022 11:28
13304,5/18/2022 21:18
13305,5/19/2022 22:36
13306,5/18/2022 19:50
13307,5/19/2022 19:12
13308,5/18/2022 12:16
13309,5/19/2022 1:46
13310,5/20/2022 10:27
13311,5/18/2022 12:52
13312,5/19/2022 11:10
13313,5/19/2022 11:53
13314,5/18/2022 20:45
13315,5/19/2022 11:18
13316,5/19/2022 12:43
13317,5/20/2022 5:22
13318,5/19/2022 22:46
13319,5/18/2022 17:32
13320,5/19/2022 10:22
13321,5/19/2022 12:10
13322,5/19/2022 6:47
13323,5/20/2022 7:47
13324,5/20/2022 4:31
13325,5/19/2022 1:14
13326,5/20/2022 2:35
13327,5/19/2022 13:10
13328,5/19/2022 11:39
13329,5/19/2022 13:06
13330,5/19/2022 3:03
13331,5/20/2022 1:18
13332,5/18/2022 21:20
13333,5/18/2022 13:36
13334,5/19/2022 12:56
13335,5/20/2022 4:35
13336,5/18/2022 21:12
13337,5/20/2022 1:40
13338,5/20/2022 11:59
13339,5/20/2022 8:33
13340,5/18/2022 13:09
13341,5/19/2022 14:22
13342,5/20/2022 6:24
13343,5/18/2022 22:06
13344,5/20/2022 6:21
13345,5/20/2022 4:38
13346,5/20/2022 11:57
13347,5/19/2022 10:51
13348,5/19/2022 15:11
13349,5/19/2022 21:54
13350,5/19/2022 7:04
13351,5/19/2022 0:55
13352,5/18/2022 19:24
13353,5/18/2022 15:08
13354,5/19/2022 10:49
13355,5/19/2022 16:51
13356,5/18/2022 19:20
13357,5/19/2022 8:56
13358,5/20/2022 10:39
13359,5/19/2022 18:38
13360,5/18/2022 15:37
13361,5/19/2022 20:18
13362,5/19/2022 10:50
13363,5/18/2022 13:16
13364,5/20/2022 9:45
13365,5/19/2022 15:26
13366,5/19/2022 22:05
13367,5/20/2022 4:03
13368,5/19/2022 10:51
13369,5/20/2022 6:29
13370,5/19/2022 6:32
13371,5/19/2022 17:09
13372,5/18/2022 23:58
13373,5/19/2022 12:55
13374,5/19/2022 20:50
13375,5/20/2022 10:37
13376,5/20/2022 8:19
13377,5/18/2022 18:22
13378,5/19/2022 5:25
13379,5/19/2022 20:21
13380,5/19/2022 20:54
13381,5/19/2022 0:05
13382,5/20/2022 9:40
13383,5/18/2022 18:54
13384,5/19/2022 16:31
13385,5/20/2022 10:43
13386,5/18/2022 15:14
13387,5/18/2022 14:36
13388,5/18/2022 18:21
13389,5/19/2022 4:01
13390,5/19/2022 8:41
13391,5/18/2022 20:07
13392,5/18/2022 16:53
13393,5/19/2022 8:39
13394,5/19/2022 12:58
13395,5/19/2022 12:03
13396,5/18/2022 19:22
13397,5/18/2022 19:57
13398,5/19/2022 3:08
13399,5/19/2022 7:19
13400,5/19/2022 16:37
13401,5/19/2022 22:23
13402,5/18/2022 12:09
13403,5/20/2022 5:11
13404,5/20/2022 5:41
13405,5/19/2022 21:21
13406,5/19/2022 16:05
13407,5/19/2022 11:02
13408,5/19/2022 17:28
13409,5/18/2022 15:05
13410,5/18/2022 20:44
13411,5/20/2022 10:19
13412,5/20/2022 11:23
13413,5/18/2022 19:09
13414,5/19/2022 15:00
13415,5/20/2022 8:04
13416,5/20/2022 10:37
13417,5/18/2022 21:00
13418,5/19/2022 18:54
13419,5/20/2022 11:44
13420,5/18/2022 14:43
13421,5/19/2022 12:25
13422,5/20/2022 7:37
13423,5/20/2022 5:34
13424,5/20/2022 4:31
13425,5/19/2022 7:03
13426,5/19/2022 7:10
13427,5/19/2022 17:45
13428,5/19/2022 10:56
13429,5/19/2022 21:22
13430,5/20/2022 11:15
13431,5/19/2022 5:52
13432,5/19/2022 3:45
13433,5/20/2022 7:22
13434,5/19/2022 13:52
13435,5/19/2022 23:48
